CUST7115,Tablet,Furniture,1436,20/1/2023,Bank Transfer
CUST7527,Camera,Fashion,35,20/1/2023,Credit Card
CUST6272,Headphones,Home Appliances,1765,19/1/2023,Debit Card
CUST7532,Tablet,Groceries,541,19/1/2023,Credit Card
CUST8705,Monitor,Automotive,1130,19/1/2023,Bank Transfer
CUST7336,Headphones,Toys,1476,19/1/2023,Credit Card
CUST4816,Smartwatch,Toys,1578,18/1/2023,Credit Card
CUST6970,Mouse,Home Appliances,1746,18/1/2023,PayPal
CUST7393,Mouse,Fashion,353,18/1/2023,PayPal
CUST4267,Smartphone,Fashion,1427,17/1/2023,Cash on Delivery
CUST4640,Laptop,Home Appliances,579,17/1/2023,Credit Card
CUST7937,Laptop,Toys,643,16/1/2023,Cash on Delivery
CUST8170,Gaming Console,Toys,529,16/1/2023,Credit Card
CUST1300,Tablet,Groceries,854,16/1/2023,Credit Card
CUST4450,Smartwatch,Furniture,1328,16/1/2023,Debit Card
CUST8003,Headphones,Automotive,1673,16/1/2023,Credit Card
CUST9109,Monitor,Electronics,1537,16/1/2023,Credit Card
CUST5485,Camera,Electronics,1077,16/1/2023,Debit Card
CUST3749,Headphones,Sports,236,15/1/2023,Debit Card
CUST7747,Camera,Groceries,1317,15/1/2023,Credit Card
CUST6774,Smartwatch,Home Appliances,109,15/1/2023,PayPal
CUST6201,Laptop,Furniture,893,15/1/2023,Bank Transfer
CUST5816,Laptop,Fashion,1225,14/1/2023,Bank Transfer
CUST1010,Monitor,Sports,1019,14/1/2023,PayPal
CUST1346,Camera,Books,472,14/1/2023,Bank Transfer
CUST5303,Tablet,Sports,140,14/1/2023,Bank Transfer
CUST2761,Keyboard,Toys,1475,13/1/2023,Bank Transfer
CUST2281,Mouse,Furniture,153,13/1/2023,Credit Card
CUST4339,Smartwatch,Fashion,1221,13/1/2023,Bank Transfer
CUST4850,Tablet,Groceries,1992,13/1/2023,Bank Transfer
CUST8602,Monitor,Sports,1470,13/1/2023,Credit Card
CUST5715,Headphones,Automotive,789,13/1/2023,PayPal
CUST4581,Monitor,Sports,932,12/1/2023,Bank Transfer
CUST7798,Monitor,Home Appliances,1564,12/1/2023,Debit Card
CUST5211,Smartwatch,Sports,1832,12/1/2023,Debit Card
CUST7961,Headphones,Furniture,333,12/1/2023,PayPal
CUST5307,Smartphone,Electronics,1321,12/1/2023,Bank Transfer
CUST7550,Smartphone,Toys,67,11/1/2023,Credit Card
CUST4858,Keyboard,Electronics,534,11/1/2023,Bank Transfer
CUST4039,Camera,Sports,1154,11/1/2023,Cash on Delivery
CUST9734,Smartwatch,Home Appliances,1200,11/1/2023,Bank Transfer
CUST4948,Smartphone,Beauty,1105,11/1/2023,Credit Card
CUST8227,Gaming Console,Beauty,212,11/1/2023,Cash on Delivery
CUST7766,Gaming Console,Groceries,1966,11/1/2023,Bank Transfer
CUST8140,Headphones,Beauty,1995,11/1/2023,PayPal
CUST8466,Keyboard,Automotive,1237,11/1/2023,Credit Card
CUST4596,Gaming Console,Books,590,11/1/2023,Bank Transfer
CUST7394,Gaming Console,Electronics,36,10/1/2023,Bank Transfer
CUST5505,Mouse,Furniture,760,10/1/2023,Debit Card
CUST7473,Mouse,Electronics,473,10/1/2023,Bank Transfer
CUST8159,Camera,Books,1275,10/1/2023,PayPal
CUST1392,Smartphone,Sports,1636,10/1/2023,Cash on Delivery
CUST1112,Camera,Electronics,261,9/1/2023,Cash on Delivery
CUST1573,Gaming Console,Home Appliances,731,9/1/2023,Credit Card
CUST6170,Gaming Console,Furniture,1172,9/1/2023,Cash on Delivery
CUST1597,Mouse,Groceries,1023,8/1/2023,Credit Card
CUST1127,Monitor,Sports,1842,8/1/2023,Credit Card
CUST7548,Smartwatch,Electronics,362,8/1/2023,Credit Card
CUST9108,Mouse,Home Appliances,880,8/1/2023,Credit Card
CUST5640,Tablet,Fashion,533,8/1/2023,Cash on Delivery
CUST8433,Keyboard,Groceries,678,8/1/2023,Credit Card
CUST9444,Headphones,Automotive,1485,8/1/2023,Credit Card
CUST7757,Mouse,Fashion,60,8/1/2023,Debit Card
CUST4691,Keyboard,Automotive,877,8/1/2023,Debit Card
CUST4677,Monitor,Sports,759,8/1/2023,Cash on Delivery
CUST9547,Monitor,Groceries,1560,7/1/2023,Bank Transfer
CUST2235,Headphones,Fashion,538,7/1/2023,PayPal
CUST5843,Laptop,Beauty,1180,7/1/2023,Bank Transfer
CUST4639,Smartphone,Beauty,1246,7/1/2023,Credit Card
CUST8927,Keyboard,Furniture,1681,7/1/2023,Credit Card
CUST9498,Camera,Home Appliances,1459,7/1/2023,PayPal
CUST7271,Smartphone,Sports,713,6/1/2023,Debit Card
CUST4246,Smartwatch,Books,326,6/1/2023,Bank Transfer
CUST5810,Mouse,Fashion,1789,6/1/2023,Credit Card
CUST4992,Laptop,Fashion,1576,6/1/2023,Debit Card
CUST9645,Monitor,Fashion,1104,6/1/2023,PayPal
CUST1046,Mouse,Toys,1526,6/1/2023,Cash on Delivery
CUST5034,Gaming Console,Toys,1197,6/1/2023,Credit Card
CUST6565,Camera,Home Appliances,677,5/1/2023,Debit Card
CUST7478,Laptop,Fashion,1014,5/1/2023,Debit Card
CUST8744,Keyboard,Groceries,1746,5/1/2023,Debit Card
CUST4478,Smartwatch,Home Appliances,849,4/1/2023,Bank Transfer
CUST5995,Camera,Electronics,1201,4/1/2023,Bank Transfer
CUST3265,Camera,Automotive,1576,4/1/2023,Cash on Delivery
CUST3151,Headphones,Groceries,1305,4/1/2023,Cash on Delivery
CUST5930,Tablet,Automotive,1825,3/1/2023,Cash on Delivery
CUST4550,Laptop,Beauty,1972,2/1/2023,PayPal
CUST8907,Headphones,Groceries,20,2/1/2023,Bank Transfer
CUST1386,Tablet,Groceries,1297,2/1/2023,Debit Card
CUST6483,Mouse,Furniture,593,2/1/2023,Bank Transfer
CUST6281,Mouse,Home Appliances,638,2/1/2023,Debit Card
CUST1951,Laptop,Home Appliances,1970,2/1/2023,Cash on Delivery
CUST7707,Laptop,Toys,1658,1/1/2023,Credit Card
CUST7112,Monitor,Sports,1486,1/1/2023,Bank Transfer
CUST4866,Headphones,Fashion,1655,1/1/2023,Debit Card
CUST3172,Monitor,Beauty,1513,31/12/2022,Bank Transfer
CUST2988,Keyboard,Fashion,64,31/12/2022,Credit Card
CUST8816,Gaming Console,Beauty,1762,31/12/2022,Cash on Delivery
CUST8301,Smartphone,Sports,1375,31/12/2022,Cash on Delivery
CUST2131,Laptop,Furniture,1940,31/12/2022,Bank Transfer
CUST9367,Mouse,Furniture,1774,31/12/2022,Credit Card
CUST9477,Gaming Console,Automotive,819,31/12/2022,Cash on Delivery
CUST5095,Gaming Console,Books,1534,30/12/2022,Bank Transfer
CUST5828,Mouse,Automotive,335,30/12/2022,Credit Card
CUST3432,Smartwatch,Sports,500,30/12/2022,Credit Card
CUST1834,Gaming Console,Electronics,1431,29/12/2022,Debit Card
CUST3918,Laptop,Electronics,1475,29/12/2022,Cash on Delivery
CUST1559,Laptop,Books,1937,29/12/2022,PayPal
CUST7530,Monitor,Books,460,29/12/2022,PayPal
CUST3532,Headphones,Automotive,1723,29/12/2022,Credit Card
CUST2402,Keyboard,Fashion,442,29/12/2022,Bank Transfer
CUST6718,Smartwatch,Sports,1882,28/12/2022,Bank Transfer
CUST2362,Smartwatch,Electronics,1727,28/12/2022,Bank Transfer
CUST5302,Keyboard,Beauty,1911,28/12/2022,Bank Transfer
CUST1581,Camera,Books,280,28/12/2022,PayPal
CUST4607,Smartwatch,Electronics,751,28/12/2022,Cash on Delivery
CUST8978,Keyboard,Electronics,575,28/12/2022,PayPal
CUST6122,Laptop,Beauty,1891,28/12/2022,PayPal
CUST4944,Smartphone,Home Appliances,1172,28/12/2022,Bank Transfer
CUST2174,Gaming Console,Automotive,930,27/12/2022,Credit Card
CUST5917,Keyboard,Automotive,431,27/12/2022,Credit Card
CUST8473,Tablet,Fashion,164,27/12/2022,Credit Card
CUST7508,Tablet,Electronics,1701,27/12/2022,Bank Transfer
CUST9572,Keyboard,Books,809,27/12/2022,Debit Card
CUST3349,Smartphone,Groceries,1841,27/12/2022,Debit Card
CUST5016,Monitor,Groceries,811,26/12/2022,Bank Transfer
CUST7916,Monitor,Furniture,443,26/12/2022,Credit Card
CUST9708,Laptop,Books,1649,26/12/2022,Bank Transfer
CUST5317,Keyboard,Groceries,198,26/12/2022,Bank Transfer
CUST7705,Gaming Console,Automotive,727,26/12/2022,PayPal
CUST7403,Headphones,Books,1221,26/12/2022,Bank Transfer
CUST5690,Gaming Console,Fashion,953,26/12/2022,Bank Transfer
CUST9598,Gaming Console,Books,1062,25/12/2022,Credit Card
CUST1170,Monitor,Sports,1424,25/12/2022,Bank Transfer
CUST5027,Laptop,Furniture,141,25/12/2022,Credit Card
CUST7978,Smartwatch,Fashion,641,25/12/2022,Debit Card
CUST5922,Monitor,Automotive,282,25/12/2022,PayPal
CUST1112,Mouse,Toys,1323,25/12/2022,Cash on Delivery
CUST2630,Headphones,Electronics,303,25/12/2022,Cash on Delivery
CUST7368,Mouse,Toys,399,25/12/2022,Cash on Delivery
CUST2583,Tablet,Home Appliances,1208,25/12/2022,Credit Card
CUST8621,Smartwatch,Books,81,25/12/2022,Cash on Delivery
CUST2994,Keyboard,Furniture,640,24/12/2022,Bank Transfer
CUST1753,Keyboard,Fashion,1551,24/12/2022,PayPal
CUST3320,Headphones,Automotive,1451,24/12/2022,Debit Card
CUST9855,Camera,Sports,115,23/12/2022,Cash on Delivery
CUST6474,Gaming Console,Toys,1329,23/12/2022,Debit Card
CUST4200,Mouse,Beauty,219,23/12/2022,PayPal
CUST9129,Gaming Console,Home Appliances,1810,23/12/2022,PayPal
CUST9472,Monitor,Furniture,134,23/12/2022,PayPal
CUST6434,Camera,Fashion,1696,23/12/2022,Cash on Delivery
CUST3452,Keyboard,Sports,1297,23/12/2022,Bank Transfer
CUST1913,Laptop,Groceries,1842,22/12/2022,Cash on Delivery
CUST1124,Keyboard,Beauty,1835,22/12/2022,PayPal
CUST1472,Smartwatch,Electronics,1204,22/12/2022,PayPal
CUST3839,Gaming Console,Beauty,147,22/12/2022,Cash on Delivery
CUST7466,Smartwatch,Home Appliances,252,21/12/2022,Bank Transfer
CUST8690,Monitor,Books,1055,21/12/2022,Bank Transfer
CUST1876,Camera,Home Appliances,1203,20/12/2022,Debit Card
CUST1556,Camera,Sports,529,20/12/2022,PayPal
CUST2460,Camera,Sports,961,20/12/2022,Cash on Delivery
CUST3959,Smartphone,Furniture,908,20/12/2022,PayPal
CUST6052,Gaming Console,Fashion,103,20/12/2022,PayPal
CUST5910,Laptop,Automotive,22,20/12/2022,PayPal
CUST8824,Gaming Console,Fashion,784,19/12/2022,Bank Transfer
CUST4825,Mouse,Fashion,642,19/12/2022,PayPal
CUST4112,Headphones,Automotive,1414,19/12/2022,Cash on Delivery
CUST8166,Laptop,Electronics,1577,19/12/2022,Debit Card
CUST5294,Gaming Console,Beauty,621,19/12/2022,Bank Transfer
CUST5879,Gaming Console,Furniture,1900,19/12/2022,Credit Card
CUST4465,Keyboard,Books,330,18/12/2022,Cash on Delivery
CUST1375,Smartphone,Beauty,475,18/12/2022,Credit Card
CUST7180,Laptop,Fashion,1461,18/12/2022,Credit Card
CUST2957,Camera,Sports,452,17/12/2022,PayPal
CUST6838,Headphones,Groceries,318,17/12/2022,Cash on Delivery
CUST2176,Smartwatch,Furniture,294,17/12/2022,Cash on Delivery
CUST5886,Smartphone,Automotive,861,17/12/2022,Debit Card
CUST3955,Keyboard,Furniture,1177,16/12/2022,Bank Transfer
CUST9651,Gaming Console,Electronics,902,16/12/2022,Credit Card
CUST2775,Laptop,Beauty,1543,15/12/2022,Debit Card
CUST3244,Tablet,Furniture,234,15/12/2022,PayPal
CUST5402,Tablet,Toys,422,15/12/2022,Debit Card
CUST2924,Smartphone,Furniture,95,15/12/2022,Debit Card
CUST3213,Smartwatch,Fashion,806,15/12/2022,PayPal
CUST3942,Headphones,Sports,1351,15/12/2022,Debit Card
CUST5944,Gaming Console,Toys,1658,15/12/2022,Debit Card
CUST6844,Camera,Books,45,14/12/2022,Debit Card
CUST4419,Smartwatch,Fashion,1462,14/12/2022,Cash on Delivery
CUST5331,Headphones,Furniture,1981,14/12/2022,Debit Card
CUST8622,Headphones,Fashion,1982,14/12/2022,Bank Transfer
CUST8058,Tablet,Sports,1706,14/12/2022,PayPal
CUST6730,Smartwatch,Automotive,1407,14/12/2022,Bank Transfer
CUST6546,Laptop,Sports,926,13/12/2022,PayPal
CUST7544,Smartwatch,Furniture,796,13/12/2022,Debit Card
CUST6398,Camera,Books,373,13/12/2022,Cash on Delivery
CUST2549,Smartphone,Electronics,102,13/12/2022,PayPal
CUST7630,Mouse,Fashion,1579,12/12/2022,Bank Transfer
CUST7156,Keyboard,Books,1858,12/12/2022,Bank Transfer
CUST8813,Camera,Automotive,885,12/12/2022,Cash on Delivery
CUST4053,Smartwatch,Toys,94,12/12/2022,PayPal
CUST2086,Mouse,Electronics,1230,12/12/2022,Credit Card
CUST8427,Headphones,Home Appliances,260,12/12/2022,Bank Transfer
CUST2579,Headphones,Fashion,1326,12/12/2022,Bank Transfer
CUST6754,Smartphone,Home Appliances,685,12/12/2022,Cash on Delivery
CUST8402,Monitor,Sports,983,12/12/2022,Bank Transfer
CUST2500,Laptop,Fashion,804,11/12/2022,PayPal
CUST9928,Keyboard,Beauty,1229,11/12/2022,Bank Transfer
CUST2825,Headphones,Sports,1412,11/12/2022,Cash on Delivery
CUST1270,Keyboard,Sports,1074,10/12/2022,Debit Card
CUST8116,Camera,Sports,867,10/12/2022,Debit Card
CUST5160,Laptop,Fashion,1149,10/12/2022,Bank Transfer
CUST4986,Laptop,Furniture,606,10/12/2022,Credit Card
CUST8365,Gaming Console,Automotive,1772,10/12/2022,Credit Card
CUST9585,Camera,Furniture,1219,10/12/2022,PayPal
CUST6283,Camera,Furniture,1089,10/12/2022,Credit Card
CUST9649,Mouse,Beauty,908,9/12/2022,PayPal
CUST7278,Keyboard,Toys,143,9/12/2022,PayPal
CUST2977,Tablet,Furniture,1890,9/12/2022,PayPal
CUST2668,Headphones,Home Appliances,922,9/12/2022,PayPal
CUST2279,Tablet,Furniture,922,9/12/2022,Credit Card
CUST5338,Smartwatch,Furniture,39,8/12/2022,Credit Card
CUST8438,Mouse,Books,1003,8/12/2022,Bank Transfer
CUST7625,Gaming Console,Electronics,284,8/12/2022,Debit Card
CUST9029,Laptop,Beauty,97,7/12/2022,Credit Card
CUST4665,Headphones,Automotive,1259,7/12/2022,Bank Transfer
CUST9834,Tablet,Beauty,1449,7/12/2022,PayPal
CUST3176,Smartphone,Electronics,1880,6/12/2022,Debit Card
CUST2433,Smartphone,Books,456,5/12/2022,Debit Card
CUST3964,Smartwatch,Beauty,1480,5/12/2022,Cash on Delivery
CUST5864,Tablet,Toys,1239,5/12/2022,Debit Card
CUST2810,Headphones,Fashion,560,5/12/2022,Credit Card
CUST2644,Mouse,Groceries,1652,5/12/2022,Credit Card
CUST1952,Smartphone,Toys,1167,4/12/2022,PayPal
CUST9607,Tablet,Electronics,1818,4/12/2022,PayPal
CUST4189,Mouse,Fashion,956,4/12/2022,Credit Card
CUST3653,Keyboard,Home Appliances,1612,4/12/2022,Bank Transfer
CUST5447,Mouse,Home Appliances,1922,3/12/2022,Debit Card
CUST8111,Mouse,Groceries,1366,3/12/2022,PayPal
CUST6294,Camera,Groceries,519,3/12/2022,PayPal
CUST7591,Tablet,Furniture,594,3/12/2022,Credit Card
CUST1620,Monitor,Toys,505,3/12/2022,Debit Card
CUST2494,Gaming Console,Toys,310,3/12/2022,Debit Card
CUST4664,Mouse,Furniture,371,2/12/2022,Bank Transfer
CUST8535,Smartwatch,Home Appliances,1043,2/12/2022,Bank Transfer
CUST7886,Laptop,Books,952,2/12/2022,Credit Card
CUST9779,Smartwatch,Home Appliances,1628,2/12/2022,Bank Transfer
CUST9600,Laptop,Electronics,90,1/12/2022,PayPal
CUST1365,Monitor,Beauty,874,30/11/2022,Bank Transfer
CUST5157,Tablet,Automotive,1684,30/11/2022,Bank Transfer
CUST3166,Monitor,Groceries,458,30/11/2022,Debit Card
CUST5478,Mouse,Fashion,615,29/11/2022,Debit Card
CUST8892,Laptop,Books,947,29/11/2022,Cash on Delivery
CUST8209,Mouse,Fashion,184,29/11/2022,Bank Transfer
CUST2818,Smartphone,Furniture,1131,29/11/2022,Debit Card
CUST1889,Gaming Console,Home Appliances,996,29/11/2022,Cash on Delivery
CUST5357,Keyboard,Furniture,1088,29/11/2022,PayPal
CUST6928,Keyboard,Furniture,296,29/11/2022,PayPal
CUST8816,Smartwatch,Sports,730,28/11/2022,Credit Card
CUST7000,Laptop,Beauty,1079,28/11/2022,Credit Card
CUST7170,Smartwatch,Books,1985,28/11/2022,PayPal
CUST6183,Gaming Console,Sports,337,28/11/2022,Debit Card
CUST3622,Mouse,Groceries,914,28/11/2022,Debit Card
CUST6063,Mouse,Electronics,713,28/11/2022,Debit Card
CUST3767,Keyboard,Fashion,1051,28/11/2022,Credit Card
CUST2650,Monitor,Automotive,565,28/11/2022,Debit Card
CUST8574,Keyboard,Home Appliances,866,27/11/2022,Cash on Delivery
CUST4635,Headphones,Groceries,801,27/11/2022,PayPal
CUST7438,Headphones,Fashion,1407,27/11/2022,Debit Card
CUST9575,Keyboard,Electronics,1271,27/11/2022,Cash on Delivery
CUST7738,Smartwatch,Toys,1204,26/11/2022,Cash on Delivery
CUST4801,Smartwatch,Fashion,261,26/11/2022,PayPal
CUST3434,Gaming Console,Books,733,26/11/2022,Cash on Delivery
CUST6589,Smartphone,Electronics,1359,26/11/2022,Bank Transfer
CUST5367,Laptop,Electronics,1640,26/11/2022,Bank Transfer
CUST7816,Smartphone,Automotive,717,26/11/2022,Credit Card
CUST7722,Mouse,Groceries,1846,26/11/2022,Credit Card
CUST1456,Camera,Toys,308,26/11/2022,Credit Card
CUST6645,Smartwatch,Sports,373,26/11/2022,Cash on Delivery
CUST6044,Tablet,Sports,133,26/11/2022,Cash on Delivery
CUST4939,Gaming Console,Sports,1230,25/11/2022,PayPal
CUST4068,Smartphone,Sports,461,25/11/2022,Debit Card
CUST9573,Tablet,Electronics,626,25/11/2022,Credit Card
CUST3917,Smartwatch,Fashion,1042,25/11/2022,Bank Transfer
CUST8595,Monitor,Furniture,1858,25/11/2022,Bank Transfer
CUST5464,Tablet,Electronics,967,25/11/2022,Credit Card
CUST4894,Monitor,Sports,1865,25/11/2022,Cash on Delivery
CUST4564,Smartphone,Books,1018,24/11/2022,Bank Transfer
CUST7648,Keyboard,Sports,145,24/11/2022,Credit Card
CUST3215,Laptop,Home Appliances,98,24/11/2022,Debit Card
CUST4569,Monitor,Automotive,692,24/11/2022,Debit Card
CUST1884,Gaming Console,Electronics,1599,24/11/2022,Credit Card
CUST2465,Monitor,Toys,1683,23/11/2022,Debit Card
CUST7450,Smartphone,Electronics,1299,23/11/2022,Bank Transfer
CUST1639,Smartphone,Furniture,686,23/11/2022,Bank Transfer
CUST1776,Camera,Beauty,202,23/11/2022,Credit Card
CUST8686,Monitor,Furniture,266,23/11/2022,Debit Card
CUST4643,Laptop,Toys,1758,23/11/2022,PayPal
CUST6353,Camera,Beauty,623,23/11/2022,Bank Transfer
CUST9837,Keyboard,Electronics,1326,23/11/2022,Debit Card
CUST9839,Smartphone,Electronics,689,23/11/2022,Cash on Delivery
CUST2579,Smartphone,Books,1096,23/11/2022,Debit Card
CUST7844,Camera,Toys,92,23/11/2022,PayPal
CUST4559,Tablet,Books,1417,23/11/2022,Debit Card
CUST5040,Monitor,Home Appliances,346,23/11/2022,Debit Card
CUST9685,Mouse,Beauty,1882,22/11/2022,Credit Card
CUST1342,Tablet,Groceries,193,22/11/2022,PayPal
CUST3113,Camera,Electronics,622,22/11/2022,Credit Card
CUST9883,Keyboard,Sports,441,22/11/2022,Cash on Delivery
CUST4879,Laptop,Home Appliances,578,21/11/2022,Cash on Delivery
CUST1805,Smartwatch,Sports,1000,21/11/2022,Cash on Delivery
CUST2829,Tablet,Books,873,21/11/2022,PayPal
CUST6942,Tablet,Books,193,21/11/2022,Debit Card
CUST3433,Headphones,Groceries,1501,21/11/2022,PayPal
CUST7230,Keyboard,Beauty,401,21/11/2022,Debit Card
CUST4721,Keyboard,Sports,1582,21/11/2022,Cash on Delivery
CUST7768,Gaming Console,Books,1955,21/11/2022,PayPal
CUST5063,Gaming Console,Books,275,21/11/2022,Debit Card
CUST9872,Smartphone,Books,1519,21/11/2022,Debit Card
CUST9362,Smartphone,Books,1444,21/11/2022,Bank Transfer
CUST1581,Mouse,Automotive,1052,21/11/2022,Cash on Delivery
CUST1349,Laptop,Furniture,1464,21/11/2022,Bank Transfer
CUST9745,Tablet,Groceries,1493,20/11/2022,Cash on Delivery
CUST8749,Mouse,Sports,450,20/11/2022,Debit Card
CUST7990,Tablet,Automotive,1381,19/11/2022,Bank Transfer
CUST6584,Smartphone,Beauty,953,19/11/2022,Debit Card
CUST4971,Smartwatch,Beauty,1807,19/11/2022,Credit Card
CUST7780,Headphones,Electronics,1922,19/11/2022,Cash on Delivery
CUST4887,Tablet,Beauty,1202,19/11/2022,Cash on Delivery
CUST8683,Monitor,Books,1104,19/11/2022,Debit Card
CUST1130,Smartphone,Fashion,501,19/11/2022,Credit Card
CUST2556,Tablet,Toys,460,19/11/2022,Cash on Delivery
CUST7248,Mouse,Sports,207,18/11/2022,Credit Card
CUST6785,Laptop,Sports,1426,18/11/2022,Bank Transfer
CUST5887,Monitor,Books,1573,18/11/2022,Debit Card
CUST3104,Gaming Console,Toys,914,18/11/2022,Credit Card
CUST3934,Headphones,Beauty,245,18/11/2022,Cash on Delivery
CUST4273,Smartphone,Furniture,871,18/11/2022,Debit Card
CUST6205,Camera,Electronics,887,17/11/2022,Cash on Delivery
CUST2471,Smartphone,Home Appliances,947,17/11/2022,Cash on Delivery
CUST6318,Camera,Groceries,1577,17/11/2022,Debit Card
CUST1388,Camera,Electronics,1273,17/11/2022,PayPal
CUST7435,Mouse,Home Appliances,953,17/11/2022,Bank Transfer
CUST4972,Smartphone,Beauty,1679,16/11/2022,Debit Card
CUST8049,Monitor,Furniture,237,16/11/2022,Cash on Delivery
CUST4823,Monitor,Beauty,364,16/11/2022,Credit Card
CUST1313,Camera,Automotive,881,16/11/2022,PayPal
CUST4110,Gaming Console,Beauty,1116,16/11/2022,Cash on Delivery
CUST1167,Smartwatch,Beauty,68,16/11/2022,Bank Transfer
CUST3909,Monitor,Toys,191,16/11/2022,Debit Card
CUST9210,Laptop,Groceries,989,15/11/2022,Cash on Delivery
CUST9056,Mouse,Sports,1648,14/11/2022,PayPal
CUST5431,Headphones,Automotive,1701,14/11/2022,Cash on Delivery
CUST2168,Camera,Home Appliances,1522,14/11/2022,PayPal
CUST9527,Monitor,Electronics,346,14/11/2022,Bank Transfer
CUST7894,Keyboard,Fashion,1509,14/11/2022,Bank Transfer
CUST3651,Headphones,Groceries,583,14/11/2022,PayPal
CUST4237,Tablet,Groceries,1304,14/11/2022,Cash on Delivery
CUST8793,Mouse,Electronics,260,14/11/2022,Cash on Delivery
CUST1424,Smartwatch,Sports,963,14/11/2022,PayPal
CUST8632,Smartwatch,Sports,1865,13/11/2022,Cash on Delivery
CUST5774,Camera,Electronics,710,13/11/2022,Debit Card
CUST3449,Gaming Console,Automotive,331,13/11/2022,PayPal
CUST2446,Keyboard,Automotive,1971,13/11/2022,Debit Card
CUST9424,Keyboard,Beauty,1394,13/11/2022,Cash on Delivery
CUST1227,Mouse,Books,1334,13/11/2022,Credit Card
CUST1822,Camera,Sports,1207,13/11/2022,Credit Card
CUST5675,Tablet,Books,868,13/11/2022,Credit Card
CUST6312,Mouse,Automotive,610,13/11/2022,PayPal
CUST1914,Camera,Beauty,337,13/11/2022,Bank Transfer
CUST4952,Gaming Console,Furniture,398,12/11/2022,Credit Card
CUST9192,Tablet,Groceries,1433,12/11/2022,Cash on Delivery
CUST2758,Smartwatch,Home Appliances,177,12/11/2022,Cash on Delivery
CUST4675,Laptop,Fashion,327,12/11/2022,PayPal
CUST9805,Keyboard,Beauty,556,11/11/2022,Cash on Delivery
CUST1058,Mouse,Groceries,1671,11/11/2022,PayPal
CUST9074,Camera,Fashion,1601,11/11/2022,Cash on Delivery
CUST3312,Tablet,Fashion,843,11/11/2022,Debit Card
CUST2416,Keyboard,Beauty,1989,11/11/2022,Bank Transfer
CUST3471,Camera,Furniture,1642,10/11/2022,Bank Transfer
CUST1566,Keyboard,Beauty,164,10/11/2022,Cash on Delivery
CUST3069,Laptop,Automotive,1591,10/11/2022,PayPal
CUST6859,Tablet,Beauty,868,10/11/2022,Debit Card
CUST5411,Gaming Console,Beauty,1376,10/11/2022,Bank Transfer
CUST8353,Monitor,Home Appliances,570,9/11/2022,PayPal
CUST1462,Smartwatch,Beauty,927,9/11/2022,Credit Card
CUST2295,Laptop,Toys,1600,9/11/2022,Debit Card
CUST8240,Keyboard,Toys,1484,9/11/2022,Debit Card
CUST8130,Tablet,Books,1269,9/11/2022,Bank Transfer
CUST3409,Mouse,Beauty,294,8/11/2022,Bank Transfer
CUST6516,Gaming Console,Home Appliances,689,8/11/2022,PayPal
CUST6802,Tablet,Sports,615,8/11/2022,Debit Card
CUST4752,Smartwatch,Electronics,11,8/11/2022,Debit Card
CUST7420,Mouse,Automotive,248,8/11/2022,Credit Card
CUST4371,Headphones,Toys,87,8/11/2022,Debit Card
CUST5445,Monitor,Groceries,1008,8/11/2022,Cash on Delivery
CUST5595,Mouse,Electronics,1365,8/11/2022,Credit Card
CUST7552,Monitor,Beauty,1448,8/11/2022,Credit Card
CUST7740,Mouse,Beauty,1920,8/11/2022,Cash on Delivery
CUST8554,Smartphone,Books,1354,8/11/2022,Credit Card
CUST2151,Mouse,Books,1833,7/11/2022,PayPal
CUST1926,Headphones,Toys,1691,7/11/2022,Credit Card
CUST9230,Mouse,Books,1129,7/11/2022,Bank Transfer
CUST3447,Mouse,Automotive,218,7/11/2022,Debit Card
CUST7046,Tablet,Electronics,1561,7/11/2022,Cash on Delivery
CUST6187,Camera,Home Appliances,196,7/11/2022,PayPal
CUST9473,Smartwatch,Beauty,1077,7/11/2022,Cash on Delivery
CUST9032,Keyboard,Furniture,181,7/11/2022,Credit Card
CUST8066,Keyboard,Home Appliances,1034,7/11/2022,Debit Card
CUST8999,Smartphone,Home Appliances,47,7/11/2022,Bank Transfer
CUST6455,Mouse,Home Appliances,1214,6/11/2022,Credit Card
CUST5192,Gaming Console,Groceries,1433,6/11/2022,PayPal
CUST7478,Smartphone,Furniture,1092,6/11/2022,PayPal
CUST3404,Keyboard,Automotive,1733,6/11/2022,Cash on Delivery
CUST5783,Gaming Console,Groceries,711,6/11/2022,Debit Card
CUST9570,Gaming Console,Electronics,950,6/11/2022,Cash on Delivery
CUST6733,Camera,Sports,719,5/11/2022,Credit Card
CUST6090,Headphones,Groceries,1096,5/11/2022,Debit Card
CUST2536,Smartphone,Electronics,732,5/11/2022,Cash on Delivery
CUST4536,Tablet,Furniture,578,5/11/2022,Debit Card
CUST1670,Mouse,Toys,954,5/11/2022,Bank Transfer
CUST5078,Smartwatch,Books,1384,5/11/2022,Cash on Delivery
CUST8389,Gaming Console,Books,1484,5/11/2022,Cash on Delivery
CUST3828,Mouse,Home Appliances,999,5/11/2022,Bank Transfer
CUST8177,Smartwatch,Furniture,253,4/11/2022,Bank Transfer
CUST4322,Laptop,Home Appliances,1317,4/11/2022,Cash on Delivery
CUST1648,Camera,Automotive,1369,4/11/2022,Credit Card
CUST1447,Monitor,Groceries,1717,4/11/2022,Bank Transfer
CUST8572,Monitor,Beauty,693,4/11/2022,Debit Card
